Species ID,Display Order,Fun Fact,Source URL,Verified,,
sp_shrew_faced_squirrel,10,"It lives in forests across Peninsular Malaysia, Sumatra and Borneo, with records also from Singapore and southern Thailand.","https://www.ecologyasia.com/verts/mammals/shrew-faced-ground-squirrel.htm
https://animalia.bio/shrew-faced-squirrel/1000",PASS,,
sp_sunda_pied_fantail,1,"The Sunda Pied Fantail is a small bird, measuring about 17.5–19.5 cm long.",https://singaporebirds.com/species/sunda-pied-fantail,PASS,,
sp_sunda_pied_fantail,2,"It has a blackish head, a small white eyebrow, a white throat, a black band across the chest, greyish-brown upperparts and a white belly.",https://singaporebirds.com/species/sunda-pied-fantail,PASS,,
sp_sunda_pied_fantail,3,"Its dark tail has broad white tips on the outer feathers, while the four feathers in the centre do not have white tips.",https://singaporebirds.com/species/sunda-pied-fantail,PASS,,
sp_sunda_pied_fantail,4,It is a very active bird that frequently bobs and spreads its tail into a fan while moving around.,https://ebird.org/species/piefan1,PASS,,
sp_sunda_pied_fantail,5,"It catches insects by suddenly flying out from a perch to grab them, a hunting technique known as “sallying.”",https://singaporebirds.com/species/sunda-pied-fantail,PASS,,
sp_sunda_pied_fantail,6,Sunda Pied Fantails sometimes join mixed-species feeding flocks and search for food alongside other insect-eating birds.,"https://ebird.org/species/piefan1
https://en.wikipedia.org/wiki/Sunda_pied_fantail",PASS,,
sp_sunda_pied_fantail,7,They sometimes follow large mammals and catch insects that are disturbed and flushed out as the mammals move.,,PASS,,
sp_sunda_pied_fantail,8,"Their song is a very high-pitched series of squeaky notes, and they can also make harsh churring and squeaky chattering calls.",https://ebird.org/species/piefan1,PASS,,
sp_sunda_pied_fantail,9,"They can live in forests, gardens, scrubland and mangroves, and are often found near water.",https://singaporebirds.com/species/sunda-pied-fantail,PASS,,
sp_sunda_pied_fantail,10,"They build a cup-shaped nest from grasses and plant fibres, using spiderweb to hold the materials together.",https://en.wikipedia.org/wiki/Sunda_pied_fantail,PASS,,
sp_indomalayan_bamboo_rat,1,"An Indomalayan Bamboo Rat can grow about 30–45 cm long, with a tail around 20 cm long, and can weigh about 1–3 kg.",https://en.wikipedia.org/wiki/Large_bamboo_rat,PASS,,
sp_indomalayan_bamboo_rat,2,It is larger than the other species in the genus Rhizomys and also has a proportionally longer tail.,https://en.wikipedia.org/wiki/Large_bamboo_rat,PASS,,
sp_indomalayan_bamboo_rat,3,It has a distinctive triangular patch of dark fur on the top of its head.,https://en.wikipedia.org/wiki/Large_bamboo_rat,PASS,,
sp_indomalayan_bamboo_rat,4,"Its short tail is only sparsely covered with hair and has soft, wrinkled skin rather than scales.",https://en.wikipedia.org/wiki/Large_bamboo_rat,PASS,,
sp_indomalayan_bamboo_rat,5,"It has a broad head, a plump body, short legs and strong claws that suit a ground-dwelling lifestyle.",https://en.wikipedia.org/wiki/Large_bamboo_rat,PASS,,
sp_indomalayan_bamboo_rat,6,"Its natural food includes bamboo shoots, roots and other underground parts of plants.","https://animalia.bio/large-bamboo-rat#google_vignette
https://en.wikipedia.org/wiki/Large_bamboo_rat",PASS,,
sp_indomalayan_bamboo_rat,7,It may also feed on crops such as tapioca and sugarcane.,"https://animalia.bio/large-bamboo-rat#google_vignette
https://en.wikipedia.org/wiki/Large_bamboo_rat",PASS,,
sp_indomalayan_bamboo_rat,8,A female can have a litter of about 3–5 young after a pregnancy lasting at least 22 days.,https://en.wikipedia.org/wiki/Large_bamboo_rat,PASS,,
sp_indomalayan_bamboo_rat,9,The babies begin growing fur when they are about 10–13 days old and open their eyes at around 24 days old.,https://en.wikipedia.org/wiki/Large_bamboo_rat,PASS,,
sp_indomalayan_bamboo_rat,10,"Young bamboo rats may continue nursing for 1–3 months, and individuals kept in captivity have lived for about four years.",https://en.wikipedia.org/wiki/Large_bamboo_rat,PASS,,
sp_northern_treeshrew,1,"A Northern Treeshrew’s head and body measure about 14–23 cm long, and its tail is roughly the same length as its body.",https://nationalzoo.si.edu/animals/northern-tree-shrew,PASS,,
sp_northern_treeshrew,2,"It has greyish-olive fur, a long pointed snout and a bushy tail, giving it a squirrel-like appearance even though it is not a squirrel.","https://nationalzoo.si.edu/animals/northern-tree-shrew
https://animaldiversity.org/accounts/Tupaia_belangeri/",PASS,,
sp_northern_treeshrew,3,"Northern Treeshrews are active during the daytime and are usually found on or near the ground, although they climb trees more often when food on the forest floor becomes scarce.",https://nationalzoo.si.edu/animals/northern-tree-shrew,PASS,,
sp_northern_treeshrew,4,They mark their territories using scent glands on their abdomen and chin.,https://nationalzoo.si.edu/animals/northern-tree-shrew,PASS,,
sp_northern_treeshrew,5,"Their wild diet consists mainly of insects, especially beetles, along with fruit.","https://nationalzoo.si.edu/animals/northern-tree-shrew
https://animaldiversity.org/accounts/Tupaia_belangeri/",PASS,,
sp_northern_treeshrew,6,"Northern Treeshrews have been shown to willingly eat spicy foods because a genetic change makes them much less sensitive to capsaicin, the chemical that makes chilli peppers feel hot.",https://en.wikipedia.org/wiki/Northern_treeshrew,PASS,,
sp_northern_treeshrew,7,Their body temperature can change from about 35°C at night to about 40°C during the day.,https://en.wikipedia.org/wiki/Northern_treeshrew,PASS,,
sp_northern_treeshrew,8,"They can make at least eight different types of sounds, including calls used for alarm, attention, contact and defence.",https://animaldiversity.org/accounts/Tupaia_belangeri/,PASS,,
sp_northern_treeshrew,9,"Northern Treeshrews have an unusual relationship with pitcher plants: they lick nectar from the plant and leave droppings inside the pitcher, which the plant uses as nutrients.",https://nationalzoo.si.edu/animals/northern-tree-shrew,PASS,,
sp_northern_treeshrew,10,Mothers usually have two babies and show unusual parenting: they may visit the young only once every two days to nurse them for about five minutes.,https://nationalzoo.si.edu/animals/northern-tree-shrew,PASS,,
sp_common_treeshrew,1,"The Common Treeshrew is one of the larger treeshrews, with a body about 16–21 cm long and an average weight of around 190 g. Its bushy tail is almost as long as its body.",https://en.wikipedia.org/wiki/Common_treeshrew,PASS,,
sp_common_treeshrew,2,"Its fur can vary from reddish-brown to greyish or dark brown, but it usually has a narrow pale stripe on each shoulder.","https://en.wikipedia.org/wiki/Common_treeshrew
https://www.ecologyasia.com/verts/mammals/common_treeshrew.htm",PASS,,
sp_common_treeshrew,3,It is active during the daytime and spends much of its time searching for food on the forest floor or among low vegetation and fallen branches.,"https://www.ecologyasia.com/verts/mammals/common_treeshrew.htm
https://animaldiversity.org/accounts/Tupaia_glis/",PASS,,
sp_common_treeshrew,4,"Common Treeshrews move quickly through the forest undergrowth with short, jerky movements while searching for food.",https://animaldiversity.org/accounts/Tupaia_glis/,PASS,,
sp_common_treeshrew,5,"They are omnivores that eat insects, fruit and leaves, and they have even been observed eating small vertebrates.",https://animaldiversity.org/accounts/Tupaia_glis/,PASS,,
sp_common_treeshrew,6,"When hunting, they often use their long snout to capture prey, but they can use their front paws to grab flying insects or food that is just out of reach.",https://animaldiversity.org/accounts/Tupaia_glis/,PASS,,
sp_common_treeshrew,7,"When eating fruit, they can discard much of the fibre before swallowing it, helping the fruit pass through their digestive system more quickly.",https://animaldiversity.org/accounts/Tupaia_glis/,PASS,,
sp_common_treeshrew,8,"They communicate using scent by rubbing glands on their chest and abdomen against objects, and they can also mark their territory with urine and droppings.",https://animaldiversity.org/accounts/Tupaia_glis/,PASS,,
sp_common_treeshrew,9,"A family can share and defend the same home range, but individuals usually spread out and search for food independently during the day.",https://animaldiversity.org/accounts/Tupaia_glis/,PASS,,
sp_common_treeshrew,10,"Baby Common Treeshrews are born very underdeveloped: their eyes begin opening at about 20 days old, and they can leave the nest at around 36 days old.",https://animaldiversity.org/accounts/Tupaia_glis/,PASS,,
sp_large_treeshrew,1,"The Large Treeshrew is native to Sumatra and nearby islands, as well as the lowlands and hills of Borneo.",https://en.wikipedia.org/wiki/Large_treeshrew,PASS,,
sp_large_treeshrew,2,"It averages about 22 cm in head-and-body length and weighs around 198 g, with an unusually long snout compared with other treeshrews.",https://animaldiversity.org/accounts/Tupaia_tana/,PASS,,
sp_large_treeshrew,3,"Its dark brown back has a black stripe running down the middle, while each shoulder has a yellow stripe and its underside is reddish-orange.",https://animaldiversity.org/accounts/Tupaia_tana/,PASS,,
sp_large_treeshrew,4,It is the most ground-dwelling of all treeshrew species and spends most of its foraging time on the forest floor.,https://animaldiversity.org/accounts/Tupaia_tana/,PASS,,
sp_large_treeshrew,5,Large Treeshrews are active during the daytime and usually live alone rather than travelling in groups.,https://animaldiversity.org/accounts/Tupaia_tana/,PASS,,
sp_large_treeshrew,6,"They use their claws to dig beneath the top layer of soil and their long snouts to search for foods such as earthworms, centipedes, millipedes and beetle larvae.",https://animaldiversity.org/accounts/Tupaia_tana/,PASS,,
sp_large_treeshrew,7,"When eating fruit, they may suck out the juice and spit out tough fibres, seeds and other plant material instead of swallowing everything.",https://animaldiversity.org/accounts/Tupaia_tana/,PASS,,
sp_large_treeshrew,8,They mark their territories with scents produced by glands on their chin and near their rear.,https://animaldiversity.org/accounts/Tupaia_tana/,PASS,,
sp_large_treeshrew,9,They use different alarm sounds depending on distance: they may chatter when danger is close but whistle when danger is farther away.,https://animaldiversity.org/accounts/Tupaia_tana/,PASS,,
sp_large_treeshrew,10,Mothers have an unusual parenting style: they may visit their babies only every other day and nurse them for less than five minutes at a time.,https://animaldiversity.org/accounts/Tupaia_tana/,PASS,,
sp_roughneck_monitor,1,The Roughneck Monitor can grow to about 1.3–1.5 metres in total length.,"https://animalia.bio/roughneck-monitor-lizard#google_vignette
https://www.ecologyasia.com/verts/lizards/rough-necked-monitor.htm",PASS,,
sp_roughneck_monitor,2,"It gets its name from the large, pointed scales on the back of its neck, which have strong raised ridges.","https://animalia.bio/roughneck-monitor-lizard#google_vignette
https://www.ecologyasia.com/verts/lizards/rough-necked-monitor.htm",PASS,,
sp_roughneck_monitor,3,"It has a long, pointed snout and a strong ridge above each eye.",https://www.ecologyasia.com/verts/lizards/rough-necked-monitor.htm,PASS,,
sp_roughneck_monitor,4,"Adults are mainly dark grey with yellowish bands and markings, while young Roughneck Monitors usually have much stronger patterns.",https://www.ecologyasia.com/verts/lizards/rough-necked-monitor.htm,PASS,,
sp_roughneck_monitor,5,Its tail can be about 1.6 times as long as the distance from its snout to the base of its tail.,https://www.ecologyasia.com/verts/lizards/rough-necked-monitor.htm,PASS,,
sp_roughneck_monitor,6,"It can move both on the forest floor and in trees, and has been seen on fallen logs and climbing tree trunks.",https://www.ecologyasia.com/verts/lizards/rough-necked-monitor.htm,PASS,,
sp_roughneck_monitor,7,It often shelters inside holes in trees when it needs a hiding place.,https://www.ecologyasia.com/verts/lizards/rough-necked-monitor.htm,PASS,,
sp_roughneck_monitor,8,"When threatened, it may escape, puff up its throat, release urine or droppings, or even close its eyes and stay still as if playing dead.","https://animalia.bio/roughneck-monitor-lizard#google_vignette
https://en.wikipedia.org/wiki/Roughneck_monitor",PASS,,
sp_roughneck_monitor,9,"Its diet can include ants, termites, centipedes, stick insects, cockroaches, spiders, scorpions, frogs and crabs.","https://animalia.bio/roughneck-monitor-lizard#google_vignette
https://en.wikipedia.org/wiki/Roughneck_monitor",PASS,,
sp_roughneck_monitor,10,"Females can lay about 8–16 eggs in a clutch, and the eggs may take roughly 152–190 days to hatch.",https://animalia.bio/roughneck-monitor-lizard#google_vignette,PASS,,
sp_common_water_monitor,1,A water monitor can stay submerged for 30 minutes. These super swimmers can handle rivers and even salty seawater.,https://seaworld.org/animals/facts/reptiles/malayan-water-monitor/,PASS,,
sp_common_water_monitor,2,"The common water monitor uses its long, powerful, flattened tail like a swimming tool, helping the common water monitor move and steer through the water.",https://animalia.bio/asian-water-monitor?property=43,PASS,,
sp_common_water_monitor,3,"The common water monitor is a carnivore and scavenger with a huge menu, from fish and crabs to snakes and even crocodile eggs. The common water monitor can also smell carrion from far away.",https://www.thainationalparks.com/species/varanus-salvator,PASS,,
sp_common_water_monitor,4,"Most adult common water monitors are around 1.5 to 2 m long, but exceptional common water monitors can become enormous. One reported record individual measured 3.21 m.",https://www.thainationalparks.com/species/varanus-salvator,PASS,,
sp_common_water_monitor,5,"A common water monitor's pattern changes as it grows up. Young ones can show brighter yellow spots, but those markings gradually fade with age.",https://animalia.bio/asian-water-monitor?property=43,PASS,,
sp_common_water_monitor,6,"A female common water monitor can lay around 20 to 50 eggs. Common water monitor eggs may be hidden in termite mounds, rotten wood, or burrows and take about 5 to 6 months to hatch.",https://seaworld.org/animals/facts/reptiles/malayan-water-monitor/,PASS,,
sp_common_water_monitor,7,Male common water monitors can be very territorial and may fight rival males with powerful bites.,https://seaworld.org/animals/facts/reptiles/malayan-water-monitor/,PASS,,
sp_common_water_monitor,8,The common water monitor uses a forked tongue to help pinpoint where smells are coming from while searching for food.,https://seaworld.org/animals/facts/reptiles/malayan-water-monitor/,PASS,,
sp_common_water_monitor,9,"Male common water monitors can become reproductively mature at about 40 cm and 1 kg, while females reach maturity at about 50 cm. Common water monitors keep growing well beyond those sizes.",https://www.thainationalparks.com/species/varanus-salvator,PASS,,
sp_common_water_monitor,10,"A common water monitor comes with three built-in defense tools, a whipping tail, sharp claws, and a strong bite.",https://www.thainationalparks.com/species/varanus-salvator,PASS,,
sp_green_billed_coucal,1,"The green-billed coucal is found naturally only in Sri Lanka's wet zone, so the green-billed coucal is not a Malaysian native species.",https://animalia.bio/green-billed-coucal?environment=76,PASS,,
sp_green_billed_coucal,2,"The green-billed coucal is a fairly large bird, about 43 to 45 cm long, with dark glossy plumage, reddish wings, a long greenish tail, and a pale green bill.",https://www.lakpura.com/pages/green-billed-coucal,PASS,,
sp_green_billed_coucal,3,"The green-billed coucal's bill is normally pale green, but the green-billed coucal's bill can turn ivory during the breeding season.",https://www.lakpura.com/pages/green-billed-coucal,PASS,,
sp_green_billed_coucal,4,"Mum and dad green-billed coucals can be hard to tell apart, but youngsters give away their age with duller, streakier feathers and greyish eyes.",https://animalia.bio/green-billed-coucal?environment=76,PASS,,
sp_green_billed_coucal,5,"The green-billed coucal eats a varied animal diet that includes insects, caterpillars, small vertebrates, spiders, and lizards, with snails being a particular favourite.",https://animalia.bio/green-billed-coucal?environment=76 ,PASS,,
sp_green_billed_coucal,6,This bird likes to hunt low and sneaky. The green-billed coucal pushes through leaves and tangled plants on the forest floor looking for its next meal.,https://www.lakpura.com/pages/green-billed-coucal,PASS,,
sp_green_billed_coucal,7,"The green-billed coucal is a secretive forest bird that hides in thick vegetation, so hearing the green-billed coucal is often easier than seeing it.",https://www.lakpura.com/pages/green-billed-coucal,PASS,,
sp_green_billed_coucal,8,"The green-billed coucal builds a concealed domed nest in thick vegetation. Green-billed coucal nests have been described about 1.2 to 1.5 metres above the ground, with a typical clutch of 2 to 3 eggs.",https://www.lakpura.com/pages/green-billed-coucal,PASS,,
sp_green_billed_coucal,9,"The green-billed coucal is believed to breed from January through July, and the green-billed coucal lays chalky white eggs measuring about 34.7 by 27 mm.",https://www.lakpura.com/pages/green-billed-coucal,PASS,,
sp_green_billed_coucal,10,"The green-billed coucal gives a deep, booming call of usually two or three syllables. Male green-billed coucals call more often than females, especially during the breeding season.",https://www.lakpura.com/pages/green-billed-coucal,PASS,,
sp_greater_coucal,1,"Greater coucal pairs can defend surprisingly large nesting territories. In one southern Indian study, greater coucal territories ranged from 0.9 to 7.2 hectares.",https://biodb.com/species/greater-coucal/,PASS,,
sp_greater_coucal,2,"The greater coucal hides its domed nest in thick vegetation, and greater coucal nests can be positioned up to 6 metres above the ground.",https://en.wikipedia.org/wiki/Greater_coucal,PASS,,
sp_greater_coucal,3,"With shiny black feathers, brown wings, a super-long tail, and ruby-red eyes, the greater coucal looks dramatic. The females are even a little bigger than the males.",https://birdwatcher.delhigreens.com/greater-coucal/,PASS,,
sp_greater_coucal,4,"Greater coucal eggs start out chalky white with a yellowish glaze, but the greater coucal's egg colour changes as that outer coating gradually wears off.",https://kids.kiddle.co/Greater_coucal,PASS,,
sp_greater_coucal,5,"Female greater coucals are larger than males. Female greater coucals weigh about 275 to 380 g, compared with about 208 to 270 g for males.",https://kids.kiddle.co/Greater_coucal,PASS,,
sp_greater_coucal,6,"This bird can stomach some surprising food. Greater coucals have been seen eating poisonous yellow oleander fruit, and they sometimes snack on ripe oil palm fruit too.",https://en.wikipedia.org/wiki/Greater_coucal,PASS,,
sp_greater_coucal,7,"Greater coucal babies grow fast. The eggs hatch after only about 15 to 16 days, and the youngsters can leave the nest about 18 to 22 days later.",https://animalia.bio/greater-coucal?custom_list=1412,PASS,,
sp_greater_coucal,8,"Greater coucals can sing a duet. When a pair calls together, the female has the deeper voice. They can also rattle, scold, and even hiss.",https://animalia.bio/greater-coucal?custom_list=1412,PASS,,
sp_greater_coucal,9,A male greater coucal brings food to the female during courtship and does most of the work building their nest. The greater coucal's nest can take about 3 to 8 days to construct.,https://en.wikipedia.org/wiki/Greater_coucal,PASS,,
sp_greater_coucal,10,"The greater coucal's deep call can carry a long way, especially around dawn and dusk. In some cultures, the greater coucal's call is linked with approaching rain, which has earned it the nickname ""rain crow.""",https://biodb.com/species/greater-coucal/,PASS,,
sp_dhole,1,"It is nicknamed the ""whistling dog"" because it uses high-pitched whistles to communicate with other pack members.",https://a-z-animals.com/animals/dhole/,PASS,,
sp_dhole,2,"Raising baby dholes takes a whole team. Pack members babysit, guard the den, and even bring back food for the pups.",https://sdzwildlifeexplorers.org/animals/dhole,PASS,,
sp_dhole,3,Teamwork makes these hunters powerful. A dhole pack can tackle an animal weighing more than 10 times as much as one dhole.,https://www.natureinfocus.in/animals/decoding-dholes-10-things-you-should-know/,PASS,,
sp_dhole,4,"Dholes can run a relay race while hunting. One group chases hard, then other packmates can take over when the first hunters get tired.",https://animalia.bio/dhole?custom_list=1500,PASS,,
sp_dhole,5,"A dhole has quite the sound effects collection. It can whistle, yip, mew, scream, and even make a sound a bit like a chicken clucking.",https://www.zoodegranby.com/en/animals/dhole,PASS,,
sp_dhole,6,"Dinner rule in a dhole pack: kids first. When pups become old enough to join hunts, the grown-ups let them eat before everyone else.",https://sdzwildlifeexplorers.org/animals/dhole,PASS,,
sp_dhole,7,"Dholes usually hunt when the sun is up, but a bright moon can sometimes tempt them out for a nighttime hunt.",https://animalia.bio/dhole?custom_list=1500,PASS,,
sp_dhole,8,"The dhole has an unusual dental feature, the dhole has one fewer lower molar on each side than many other canids.",https://animalia.bio/dhole?custom_list=1500,PASS,,
sp_dhole,9,"Dhole pups do not become hunters right away. At about 10 weeks they start exploring outside the den, then around 6 to 7 months they can join the pack on hunts.",https://animalia.bio/dhole?custom_list=1500,PASS,,
sp_dhole,10,Malaysia is one of the countries where dholes still live in the wild today but it is so rare and hard to spot!,https://a-z-animals.com/animals/dhole/,PASS,,
sp_otter_civet,1,An Otter Civet can grow up to about 68 cm in head-and-body length and weigh up to about 5 kg.,https://www.ecologyasia.com/verts/mammals/otter-civet.htm,PASS,,
sp_otter_civet,2,"Its feet are partly webbed, helping it move through the water as part of its semi-aquatic lifestyle.","https://www.ecologyasia.com/verts/mammals/otter-civet.htm
https://animaldiversity.org/accounts/Cynogale_bennettii/",PASS,,
sp_otter_civet,3,It can close both its nostrils and its ears when it goes underwater.,"https://www.ecologyasia.com/verts/mammals/otter-civet.htm
https://animaldiversity.org/accounts/Cynogale_bennettii/",PASS,,
sp_otter_civet,4,"It has a broad muzzle, white lips and many unusually long whiskers that may help it find food.","https://www.ecologyasia.com/verts/mammals/otter-civet.htm
https://en.wikipedia.org/wiki/Otter_civet",PASS,,
sp_otter_civet,5,"Otter Civets are nocturnal, meaning they are active mainly at night.","https://www.ecologyasia.com/verts/mammals/otter-civet.htm
https://animaldiversity.org/accounts/Cynogale_bennettii/",PASS,,
sp_otter_civet,6,"Despite being adapted to water, the Otter Civet is also a surprisingly good climber and can climb trees.","https://animaldiversity.org/accounts/Cynogale_bennettii/
https://en.wikipedia.org/wiki/Otter_civet",PASS,,
sp_otter_civet,7,"It mainly lives around rivers, streams and swamp forests and usually stays close to water.","https://www.ecologyasia.com/verts/mammals/otter-civet.htm
https://animaldiversity.org/accounts/Cynogale_bennettii/",PASS,,
sp_otter_civet,8,"Its food includes aquatic animals such as fish, crabs and freshwater molluscs, but it may also eat birds and small mammals.",https://www.ecologyasia.com/verts/mammals/otter-civet.htm,PASS,,
sp_otter_civet,9,"When walking, it often keeps its head and tail low while holding its back in an arched position.",https://animaldiversity.org/accounts/Cynogale_bennettii/,PASS,,
sp_otter_civet,10,"Female Otter Civets generally have two or three young, and newborns do not yet have the frosted grey hairs seen on adults.",https://animaldiversity.org/accounts/Cynogale_bennettii/,PASS,,
sp_lesser_dog_faced_fruit_bat,1,"This small fruit bat weighs about 32–42 g, with a forearm measuring about 59–70 mm.",https://www.ecologyasia.com/verts/bats/sunda-short-nosed-fruit-bat.htm,PASS,,
sp_lesser_dog_faced_fruit_bat,2,"It gets the name “dog-faced” from its short, dog-like snout, and its large eyes help it see well at night.",https://biodiversitysg.nparks.gov.sg/our-biodiversity/mammals/other-mammals/lesser-dog-faced-fruit-bat/,PASS,,
sp_lesser_dog_faced_fruit_bat,3,"The edges of its ears and the bones in its wings are usually white; adult males also tend to have a reddish-orange neck collar, while females are more yellowish.","https://www.ecologyasia.com/verts/bats/sunda-short-nosed-fruit-bat.htm
https://en.wikipedia.org/wiki/Lesser_short-nosed_fruit_bat",PASS,,
sp_lesser_dog_faced_fruit_bat,4,"It usually becomes active around dusk or just after sunset, when it flies out to look for fruiting trees.",https://biodiversitysg.nparks.gov.sg/our-biodiversity/mammals/other-mammals/lesser-dog-faced-fruit-bat/,PASS,,
sp_lesser_dog_faced_fruit_bat,5,"During the day, these bats often rest upside down in small groups beneath palm leaves, among foliage or on tree branches.","https://biodiversitysg.nparks.gov.sg/our-biodiversity/mammals/other-mammals/lesser-dog-faced-fruit-bat/
https://en.wikipedia.org/wiki/Lesser_short-nosed_fruit_bat",PASS,,
sp_lesser_dog_faced_fruit_bat,6,A male may spend more than two months chewing the veins of leaves and palm fronds so that they collapse into an umbrella-like shelter for his group.,"https://www.ecologyasia.com/verts/bats/sunda-short-nosed-fruit-bat.htm
https://en.wikipedia.org/wiki/Lesser_short-nosed_fruit_bat",PASS,,
sp_lesser_dog_faced_fruit_bat,7,"Its diet is mainly fruit, including figs, bananas, guavas and mangoes, but it can also feed on nectar and pollen.","https://biodiversitysg.nparks.gov.sg/our-biodiversity/mammals/other-mammals/lesser-dog-faced-fruit-bat/
https://en.wikipedia.org/wiki/Lesser_short-nosed_fruit_bat",PASS,,
sp_lesser_dog_faced_fruit_bat,8,"After choosing a fruit from a tree, it may carry the fruit to a quiet feeding spot before eating the soft pulp.",https://www.ecologyasia.com/verts/bats/sunda-short-nosed-fruit-bat.htm,PASS,,
sp_lesser_dog_faced_fruit_bat,9,"In Peninsular Malaysia, females can breed throughout the year and usually have one baby, which the mother carries when it is young and nurses for about 6–8 weeks.",https://en.wikipedia.org/wiki/Lesser_short-nosed_fruit_bat,PASS,,
sp_lesser_dog_faced_fruit_bat,10,"By feeding on fruits, nectar and pollen, these bats help plants by spreading seeds and contributing to pollination.","https://biodiversitysg.nparks.gov.sg/our-biodiversity/mammals/other-mammals/lesser-dog-faced-fruit-bat/
https://en.wikipedia.org/wiki/Lesser_short-nosed_fruit_bat",PASS,,
sp_black_rumped_flameback,1,The Black-rumped Flameback is about 26–29 cm long.,https://birdsoftheworld.org/bow/species/bkrfla1/cur/introduction,PASS,,
sp_black_rumped_flameback,2,"It has bright golden-yellow wings, a black rump and throat, and whitish underparts covered with dark chevron-shaped markings.",https://en.wikipedia.org/wiki/Black-rumped_flameback,PASS,,
sp_black_rumped_flameback,3,"Males have a bright red crown and crest, while females have a black-and-white crown with red mainly on the crest.",https://en.wikipedia.org/wiki/Black-rumped_flameback,PASS,,
sp_black_rumped_flameback,4,"It has a loud rattling or chattering call and flies in an undulating, wave-like pattern.","https://en.wikipedia.org/wiki/Black-rumped_flameback
https://ebird.org/species/bkrfla1",PASS,,
sp_black_rumped_flameback,5,Black-rumped Flamebacks are often seen in pairs or small groups and sometimes join mixed-species flocks while searching for food.,https://en.wikipedia.org/wiki/Black-rumped_flameback,PASS,,
sp_black_rumped_flameback,6,They search for food from the forest floor all the way up to the tree canopy.,https://en.wikipedia.org/wiki/Black-rumped_flameback,PASS,,
sp_black_rumped_flameback,7,"They use their strong bills to reach beetle larvae hidden beneath tree bark, and they also visit termite mounds and drink nectar.",https://en.wikipedia.org/wiki/Black-rumped_flameback,PASS,,
sp_black_rumped_flameback,8,"While moving around branches, they may hop to the opposite side of a branch or trunk to hide from possible predators.",https://en.wikipedia.org/wiki/Black-rumped_flameback,PASS,,
sp_black_rumped_flameback,9,"During the breeding season, usually between February and July, they frequently drum on trees with their bills.",https://en.wikipedia.org/wiki/Black-rumped_flameback,PASS,,
sp_black_rumped_flameback,10,"They usually lay three glossy white eggs inside a nest cavity; the eggs hatch after about 11 days, and the chicks leave the nest about 20 days later.","https://en.wikipedia.org/wiki/Black-rumped_flameback
https://birdsoftheworld.org/bow/species/bkrfla1/cur/introduction",PASS,,
sp_hose_s_civet,1,Hose’s Civet is found naturally only on the island of Borneo.,"https://en.wikipedia.org/wiki/Hose%27s_palm_civet
https://www.ecologyasia.com/verts/mammals/hose's-civet.htm",PASS,,
sp_hose_s_civet,2,"It can grow to about 50 cm in head-and-body length, with a tail up to about 32 cm long, and can weigh up to around 3 kg.",https://www.ecologyasia.com/verts/mammals/hose's-civet.htm,PASS,,
sp_hose_s_civet,3,"Its upper body is dark brown to almost black, while its belly and the inner surfaces of its legs are pale or whitish.","https://en.wikipedia.org/wiki/Hose%27s_palm_civet
https://www.ecologyasia.com/verts/mammals/hose's-civet.htm",PASS,,
sp_hose_s_civet,4,"It has very long facial whiskers, a large flesh-coloured snout and nostrils that open widely towards the sides.",https://en.wikipedia.org/wiki/Hose%27s_palm_civet,PASS,,
sp_hose_s_civet,5,Hose’s Civets are mainly active at night but can also be active around dusk.,https://www.ecologyasia.com/verts/mammals/hose's-civet.htm,PASS,,
sp_hose_s_civet,6,They appear to spend much of their time on the ground rather than high in trees.,"https://en.wikipedia.org/wiki/Hose%27s_palm_civet
https://www.ecologyasia.com/verts/mammals/hose's-civet.htm",PASS,,
sp_hose_s_civet,7,"Their feet are partly webbed, which together with their long whiskers suggests they may search for food around rocky forest streams.",https://www.ecologyasia.com/verts/mammals/hose's-civet.htm,PASS,,
sp_hose_s_civet,8,"They have been recorded from elevations of about 325 to 1,700 metres, including both lower and mountain forests.",https://www.ecologyasia.com/verts/mammals/hose's-civet.htm,PASS,,
sp_hose_s_civet,9,"Many records come from very humid forests, and researchers think they may favour places near mossy rocks and streams.","https://en.wikipedia.org/wiki/Hose%27s_palm_civet
https://www.ecologyasia.com/verts/mammals/hose's-civet.htm",PASS,,
sp_hose_s_civet,10,For many years scientists knew Hose’s Civet mainly from museum specimens; the first living individual studied by researchers was obtained in 1997 and later released.,https://en.wikipedia.org/wiki/Hose%27s_palm_civet,PASS,,
sp_mountain_imperial_pigeon,1,"The Mountain Imperial Pigeon is a large pigeon, measuring about 43–51 cm long.","https://animalia.bio/mountain-imperial-pigeon#google_vignette
https://en.wikipedia.org/wiki/Mountain_imperial_pigeon",PASS,,
sp_mountain_imperial_pigeon,2,"It has a greyish head, neck and underparts, a contrasting white throat, and distinctive maroon-brown wings and back.",https://animalia.bio/mountain-imperial-pigeon#google_vignette,PASS,,
sp_mountain_imperial_pigeon,3,"Its wings are broad and rounded, and it flies with relatively slow wingbeats.",https://animalia.bio/mountain-imperial-pigeon#google_vignette,PASS,,
sp_mountain_imperial_pigeon,4,"Its call is a deep, resonant booming sound that may be difficult to hear unless the bird is fairly close.","https://animalia.bio/mountain-imperial-pigeon#google_vignette
https://en.wikipedia.org/wiki/Mountain_imperial_pigeon",PASS,,
